player_name,team_long_name,team_short_name,league,Age,height,weight,overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Valentin Eysseric,Saint-Etienne,ETI,France Ligue 1,24,180.34,161,71.22222222,77,68,65.66666667,48.5,72.94444444,65.88888889,73.88888889,69.5,67.72222222,67.61111111,72.44444444,72.94444444,73.05555556,77.16666667,70.22222222,69.44444444,72.27777778,55.11111111,69.11111111,61.38888889,70.55555556,54.38888889,33.38888889,65.5,73,67.33333333,24.16666667,23.55555556,22.72222222,8.277777778,12.27777778,9.277777778,10.27777778,7.277777778
Jean-Christophe Bahebeck,Saint-Etienne,ETI,France Ligue 1,23,182.88,168,69.8,78.4,64.5,71.05,64.25,63.05,62.8,71.8,67.8,70.8,52.05,73.4,76.5,78.75,73.4,66.9,65.9,69.2,62.7,63.1,68.55,69.35,68.35,33.35,70.75,62.35,65.75,22.35,20.35,22.35,12.35,8.35,14.35,10.35,10.35
Kevin Monnet-Paquet,Saint-Etienne,ETI,France Ligue 1,28,182.88,161,68.84615385,77.15384615,66.30769231,68.76923077,60.65384615,66.80769231,65.30769231,72.92307692,67.5,42.42307692,50,69.15384615,79.23076923,81.07692308,74.38461538,67.03846154,61.53846154,67.88461538,55.23076923,64.61538462,62.92307692,57.53846154,43.84615385,42.15384615,66.26923077,67.69230769,51.88461538,25.80769231,28.26923077,24.53846154,8.538461538,8.230769231,14.92307692,8.230769231,15.96153846
Kossi Agassa,Reims,REI,France Ligue 1,38,190.5,187,73.45833333,74.75,18.79166667,20.875,22.58333333,18.79166667,20.45833333,20.625,22.125,22.04166667,27.70833333,23.125,47.16666667,55.41666667,58.58333333,74.41666667,49.16666667,19.20833333,72.25,44.875,69.45833333,20.5,42.125,33.75,29.875,36.5,29.66666667,19.20833333,18.79166667,16.375,73.83333333,74.54166667,62.5,69.70833333,76.29166667
Francois Moubandje,Toulouse,TOU,France Ligue 1,26,180.34,163,64.6,71.95,57.1,37.4,57.5,64.4,37.2,61.3,49.95,47.4,58.2,64.4,68.15,68.4,71.35,63.05,63.95,59.4,82.45,70.1,64.6,36.6,63.55,64.8,63.4,52.65,55.4,64.25,67.5,61.05,14.2,13.2,12.2,10.2,5.2
Ali Ahamada,Toulouse,TOU,France Ligue 1,25,187.96,183,69.85,76.7,20.05,17.3,40.2,32.8,16.75,17.65,18.7,16.1,37,23.8,42.35,36.5,34.7,68.6,35.1,27,64.85,35.4,66.5,17.95,32.8,27.5,20.65,31.45,33.2,18.95,21.15,16.2,72.85,63.75,66.85,68.9,74.25
Serge Aurier,Paris Saint Germain,PSG,France Ligue 1,24,175.26,168,71.86363636,79,68.86363636,41.77272727,59.63636364,67.22727273,39.77272727,59.86363636,56.81818182,26.18181818,61.72727273,67.72727273,80,78.59090909,69.40909091,73,74.09090909,61.40909091,84.77272727,83.45454545,76.72727273,48.18181818,75.81818182,70.27272727,62.90909091,58.5,49.45454545,73.22727273,73.54545455,72.81818182,6.090909091,10.45454545,17.18181818,15.90909091,9.545454545
Younousse Sankhare,Guingamp,GUI,France Ligue 1,27,182.88,168,70.03571429,77.78571429,59.85714286,61.17857143,58.60714286,74.5,66.96428571,73.32142857,57.60714286,48.96428571,66.46428571,75.25,70.42857143,72.35714286,68.89285714,70.28571429,56.14285714,62.39285714,62.96428571,76.10714286,73,50.82142857,66.14285714,68.39285714,54.53571429,68.96428571,57,60.03571429,70.10714286,68.96428571,10.60714286,11.75,19.46428571,13.32142857,10.17857143
Thiago Silva,Paris Saint Germain,PSG,France Ligue 1,32,182.88,174,83.91666667,87.95833333,53.5,37.25,80.45833333,74.08333333,63.58333333,62,57.25,67.95833333,69.33333333,74.125,77.58333333,79.95833333,75.125,80.875,71.79166667,78.29166667,86.29166667,78.5,79,68.91666667,76.20833333,85.375,64.79166667,74.95833333,69.66666667,86.5,87.95833333,88.33333333,9.291666667,13.83333333,13.20833333,11.70833333,12.54166667
Bouna Sarr,Marseille,MAR,France Ligue 1,24,177.8,143,65.13333333,70.66666667,65.06666667,51.8,53.8,69.53333333,43.8,66.86666667,54.8,36.8,60.86666667,66.93333333,70.2,74.6,68.2,53,75.6,65.8,35.6,72.13333333,60.06666667,63.13333333,41.8,27.8,62.53333333,53.4,62.8,31.8,36.8,27.8,8.2,14.2,13.2,7.2,11.2
Cheikh Mbengue,Rennes,REN,France Ligue 1,28,182.88,176,70.1,77.5,66.6,33.35,62.15,68.85,19.3,57.3,67.15,31.75,63.95,64.15,77.35,75.5,72.5,70.2,69.8,45.75,72.85,71.5,69.5,24.75,76.9,66,52.15,57.6,35.45,71.7,72,76.6,12.1,12,25,14.8,11.3
Steven Moreira,Rennes,REN,France Ligue 1,22,177.8,154,64.17647059,73,63.76470588,23.23529412,51.11764706,64.29411765,33.23529412,61.88235294,42.23529412,28.23529412,57.94117647,61.11764706,71.29411765,72.29411765,68.11764706,67.05882353,66,41.23529412,56.58823529,66.76470588,59,27.23529412,60.52941176,62.47058824,52.23529412,46.82352941,34.23529412,66.82352941,66.94117647,64.76470588,9.235294118,13.23529412,8.235294118,14.23529412,8.235294118
Jerome Roussillon,Montpellier,MON,France Ligue 1,23,175.26,176,67.3,75.75,66.55,34.7,60.4,66.95,30.95,60.7,53.45,38.6,61.8,66.05,76.35,79.8,70.45,66.25,73.6,37.95,63.75,71.35,59.9,35,69.8,67.05,44.7,52.6,43.8,62.15,66.2,68.6,8.4,6.4,12.4,7.4,14.4
Nicolas Seube,Caen,CAE,France Ligue 1,37,180.34,159,69.61904762,70.47619048,67.76190476,44.76190476,68.66666667,71.23809524,22,59.19047619,60.57142857,50.66666667,65.85714286,66.23809524,58.47619048,56.71428571,62.19047619,69.47619048,67.47619048,47.47619048,69.85714286,76.66666667,71.61904762,44.76190476,74,67.61904762,63,66.76190476,50.23809524,69.38095238,71.38095238,69.28571429,8.380952381,7.380952381,23,15.57142857,13.19047619
Jonathan Correia,Nice,NIC,France Ligue 1,22,175.26,143,62,70,55,32,50,59,36,59,40,37,40,59,65,63,60,60,78,33,61,56,40,34,63,61,51,40,49,68,71,67,14,16,6,9,8
Jeff Louis,Caen,CAE,France Ligue 1,24,170.18,163,68.85,76.95,61.75,61.85,51.65,72.05,57.55,68.55,61.05,65.25,64.65,70.35,85.65,84.55,85.4,68.25,86.9,76.85,60.1,83.2,70.9,67.25,63.35,52.65,58.95,67.7,60.15,58.15,58.15,51.35,8.25,10.25,8.25,7.25,6.25
Alassane Plea,Nice,NIC,France Ligue 1,23,180.34,174,66.15,76.45,64,64.95,53,63.65,55.25,71.1,55.25,50,49.45,69.25,78.7,79.7,74,54.45,67.8,75.7,54.8,56.3,62.75,75.05,41.65,25.35,61.45,63.3,62.2,29.5,33,28.65,10.2,14.2,15.2,11.2,14.2
Yassine Benzia,Lille,LIL,France Ligue 1,22,177.8,157,66.59259259,80.62962963,57.88888889,68.62962963,51.96296296,69.81481481,60.03703704,77.48148148,73.77777778,67.40740741,60.59259259,74.48148148,74.2962963,74,76.11111111,56.92592593,69.11111111,64.48148148,69.51851852,65.37037037,54.59259259,66.7037037,45.51851852,40.96296296,71,69.51851852,71.48148148,31.7037037,29.07407407,27.07407407,5.185185185,8.185185185,13.18518519,12.18518519,8.185185185
Quentin Cornette,Montpellier,MON,France Ligue 1,22,172.72,163,62.5,69.5,55.16666667,62.66666667,64.66666667,57.5,52.66666667,64.5,45.5,58.66666667,55.33333333,62.5,73.66666667,73.33333333,67,58.66666667,76,63.66666667,60,50.66666667,58,59.66666667,58.66666667,48.66666667,60.66666667,56.5,72.66666667,47.66666667,47.66666667,39.66666667,8.666666667,10.66666667,9.666666667,9.666666667,14.66666667
Laurent Pionnier,Montpellier,MON,France Ligue 1,34,182.88,170,68.88,70.52,17.68,16,16.16,23.2,16.08,16.08,19.12,16.36,36.48,20.72,41.6,41.68,43.4,47.68,42.48,24.88,63.48,42.24,54.52,14.76,34.88,25.24,14.44,30.04,31.64,15.32,18.28,13.8,71.76,68.84,65.88,70.92,70.76
Jonathan Ligali,Montpellier,MON,France Ligue 1,25,182.88,190,65.42105263,74.78947368,16.36842105,13.63157895,16.52631579,35.26315789,13.84210526,14.47368421,14.94736842,15.15789474,34.05263158,19.78947368,44.42105263,42,37,51.47368421,37.36842105,24.26315789,60.63157895,39.73684211,51.26315789,14.57894737,16.36842105,21.15789474,17.05263158,25.47368421,15.84210526,16.52631579,16.36842105,15,70.10526316,66,59.94736842,61.63157895,69.10526316
Djamel Bakar,Montpellier,MON,France Ligue 1,27,170.18,157,69.13636364,73.59090909,50.22727273,71.86363636,65,58.04545455,68.04545455,71.40909091,65.68181818,58.22727273,48.13636364,67.63636364,80.72727273,78.77272727,75.27272727,69.81818182,76.5,74.36363636,71.18181818,62.59090909,58,70.40909091,47.13636364,46.04545455,63.22727273,58.22727273,55.68181818,20.09090909,20.09090909,20.22727273,6.818181818,15.90909091,17.09090909,13.31818182,12.45454545
Jean Deza,Montpellier,MON,France Ligue 1,23,175.26,157,68.66666667,75.27777778,66,69.38888889,56.83333333,67.27777778,54,73.94444444,50,49,59.72222222,72.22222222,77.88888889,77.38888889,77.38888889,71.72222222,79.5,68.94444444,52,49.38888889,56,58.5,41.94444444,33,55.72222222,57.66666667,53,21.88888889,30,26,13,6,7,10,12
Alexandre Raineau,Caen,CAE,France Ligue 1,30,177.8,157,61.5,71,57.3125,40.0625,53.1875,65.875,31.625,54.625,54.5625,46,57.625,62.125,63.25,71.25,63.875,57,66.3125,51.75,62.0625,68.875,61.0625,47.8125,62.3125,61.25,49.75,55.25,51.3125,59.875,62.5,60.375,10.625,10.3125,21.25,12.375,13.8125
Pavle Ninkov,Toulouse,TOU,France Ligue 1,31,180.34,176,69.30769231,71.07692308,72.61538462,49.15384615,56.23076923,73.69230769,39,64.38461538,53.30769231,61.38461538,67.15384615,71.07692308,57.30769231,65.61538462,68.23076923,70.61538462,66.23076923,64.46153846,67.07692308,75.76923077,68.76923077,62.23076923,76.30769231,72,59,62.69230769,64.38461538,65,68.38461538,69.84615385,15.23076923,10.23076923,12.23076923,13.23076923,7.230769231
Romain Saiss,Angers,ANG,France Ligue 1,26,190.5,168,65.07692308,69.61538462,45.46153846,34.15384615,66.92307692,65.84615385,36.69230769,52.15384615,41.46153846,34.46153846,59.38461538,60.30769231,67.84615385,65.46153846,58.30769231,60.07692308,49.38461538,52,62.69230769,75.76923077,75.15384615,40.61538462,72.53846154,65.38461538,40.61538462,45.92307692,46.46153846,65.61538462,67.92307692,60.61538462,9.461538462,15.46153846,5.461538462,10.46153846,6.461538462
Jerome Prior,Bordeaux,BOR,France Ligue 1,21,182.88,194,64.77777778,78,19.66666667,21.44444444,20.11111111,24.44444444,22.77777778,21.88888889,21,21,26.44444444,21.44444444,47.33333333,47.66666667,35,62.55555556,51,30.55555556,59.33333333,36,78,21.44444444,36.22222222,24.44444444,20.55555556,31.66666667,24.55555556,20.44444444,19.66666667,19.22222222,67.66666667,63.22222222,64.44444444,63.88888889,66.11111111
Mathieu Bodmer,Nice,NIC,France Ligue 1,34,190.5,198,76.64705882,77.70588235,71.11764706,66.91176471,81.05882353,79.38235294,72.17647059,70.70588235,66.02941176,74.38235294,78.88235294,77.47058824,56.91176471,62.85294118,58.91176471,74.29411765,47,82.85294118,61.97058824,70.44117647,86.55882353,78.47058824,76.82352941,74.67647059,67.85294118,75.26470588,77.67647059,72.82352941,76.64705882,67.05882353,9.970588235,10.20588235,21,12.88235294,14.61764706
Benjamin Corgnet,Saint-Etienne,ETI,France Ligue 1,29,180.34,165,71.64705882,75.29411765,65.58823529,62.47058824,60.35294118,74.23529412,52.47058824,70.35294118,61.23529412,56.29411765,68.52941176,71.82352941,73.41176471,70.11764706,71.29411765,69.47058824,70.23529412,70.88235294,72.05882353,78.11764706,63.70588235,63.70588235,58,68.52941176,61.82352941,73.11764706,62.64705882,45.17647059,52.41176471,47.05882353,14.11764706,14.11764706,7.117647059,13.11764706,5.117647059
Kevin Berigaud,Montpellier,MON,France Ligue 1,28,175.26,159,69.26086957,72.56521739,65.13043478,70.43478261,65.43478261,65.69565217,69.86956522,71.86956522,58.52173913,54.39130435,57.86956522,68.04347826,72,73.82608696,71.69565217,65.60869565,71.47826087,71.91304348,68.86956522,65.52173913,64.43478261,68.39130435,57.60869565,35.60869565,67,60.43478261,71.04347826,36.2173913,30.73913043,29.47826087,6.260869565,15.26086957,11.26086957,8.260869565,12.26086957
Ismael Traore,Angers,ANG,France Ligue 1,30,182.88,196,66.42105263,70.89473684,42.47368421,18.42105263,61.10526316,48.36842105,20.68421053,20.15789474,47.47368421,57.47368421,51.57894737,58.15789474,59.52631579,60.68421053,62.52631579,61.78947368,59.05263158,37.68421053,69.84210526,71.47368421,80.68421053,37.63157895,70.05263158,59.42105263,29.42105263,53.31578947,51.63157895,69.31578947,67.68421053,66.31578947,5.157894737,11.68421053,22.10526316,8.526315789,15.63157895
Alban Lafont,Toulouse,TOU,France Ligue 1,17,193.04,170,68,84,13,6,13,36,9,14,13,12,30.66666667,10,28,23,35,48,27,23,68,55,62,9,20,20.66666667,4,39,16,5,14,12,70,71.66666667,68.33333333,69.66666667,69.33333333
Henri Saivet,Bordeaux,BOR,France Ligue 1,26,175.26,161,71.18518519,80.96296296,64.66666667,71.03703704,66.25925926,72.18518519,68.2962963,77.77777778,59.25925926,64.74074074,61.51851852,73.96296296,78.37037037,77.51851852,79.18518519,69.2962963,65.81481481,65.66666667,77.7037037,63.66666667,57.40740741,63.74074074,50.48148148,47.25925926,66.74074074,69.88888889,57.96296296,40.37037037,38.11111111,30.44444444,9.296296296,9.888888889,15.33333333,15.59259259,12.33333333
Kevin Theophile-Catherine,Saint-Etienne,ETI,France Ligue 1,27,182.88,187,68.41666667,76.875,61.79166667,35.125,64.125,67.45833333,22.33333333,54.66666667,58.75,29.91666667,61.79166667,67.875,73.29166667,75.41666667,65.375,69.45833333,68.41666667,45.91666667,67.04166667,71.29166667,71.25,42.5,72.5,67.375,38.08333333,60.33333333,43.75,66.04166667,70,70.16666667,6.916666667,7.916666667,10.41666667,10.41666667,12.08333333
Christophe Jallet,Lyon,LYO,France Ligue 1,33,177.8,143,74.25,76.64285714,74.35714286,49.82142857,66.25,75.5,64.46428571,63.46428571,72.10714286,65.64285714,71.92857143,72.53571429,72.89285714,73.78571429,75.5,72.92857143,71.71428571,71.35714286,71.92857143,76.07142857,69.21428571,61.07142857,75.25,71.75,67.53571429,70.03571429,67.32142857,75.21428571,75.67857143,76.60714286,7.321428571,10.32142857,19.96428571,8.714285714,12.67857143
Abdul Majeed Waris,Lorient,LOR,France Ligue 1,25,172.72,157,68.15,76.3,48.95,67.45,57.6,62.05,61.3,65.85,47.8,50,50.85,66.45,90.4,89.75,82.2,67.55,81.2,70.4,86.15,69.85,55.5,59.9,54.2,32.3,67.8,63.95,57.7,28.8,29.15,26.2,2.05,4.25,6.95,4.25,4.25
Anthony Lopes,Lyon,LYO,France Ligue 1,26,182.88,179,73.16129032,81.48387097,21.70967742,21.16129032,19.80645161,34.12903226,17.35483871,19.51612903,19.41935484,18.48387097,32.5483871,19.87096774,58.16129032,59.51612903,47.90322581,66.5483871,46.80645161,33.06451613,80.25806452,26.80645161,45.80645161,21.16129032,25.25806452,22.03225806,20.61290323,28.83870968,28.90322581,18.41935484,21.06451613,19.58064516,76.38709677,70.41935484,68.96774194,70.58064516,77.80645161
Jeremy Clement,Saint-Etienne,ETI,France Ligue 1,32,180.34,168,75.72727273,79.18181818,63.09090909,55.40909091,66.90909091,77.36363636,51.27272727,64.27272727,52.45454545,54.09090909,75.90909091,69.86363636,61.22727273,60.86363636,68.45454545,72.81818182,70.27272727,70.27272727,76.40909091,83.13636364,71.40909091,64.45454545,76.90909091,78.68181818,55.72727273,72.27272727,64.63636364,77.40909091,78.59090909,76,13,11.04545455,25.09090909,10.31818182,15.86363636
Ibrahim Amadou,Lille,LIL,France Ligue 1,23,182.88,179,61.58333333,70.58333333,39.75,28.5,58,55.66666667,28.25,34.25,33.25,31.25,49.66666667,50.83333333,74.33333333,74.5,44.75,59.66666667,57,49.33333333,70,58.08333333,68.41666667,33.75,63.75,65,30,40.83333333,42.25,63.25,68.16666667,63,5.25,6.25,10.25,13.25,13.25
Lionel Mathis,Guingamp,GUI,France Ligue 1,35,175.26,159,68.5,68.77272727,66.45454545,43.72727273,54.86363636,75.04545455,50.77272727,57.95454545,53.90909091,51.09090909,70.22727273,67.22727273,52.81818182,56.13636364,66.54545455,60.63636364,73.45454545,68.77272727,62.95454545,82,62,55.77272727,80.09090909,67.68181818,39.95454545,65.36363636,45.45454545,68.09090909,70.54545455,70.40909091,8.863636364,8.181818182,19.22727273,7.181818182,6.272727273
Nolan Mbemba,Lille,LIL,France Ligue 1,21,180.34,159,58.33333333,70.33333333,53.88888889,56,52.55555556,60.66666667,55.44444444,63.44444444,43.77777778,46.55555556,56.33333333,61.77777778,72.66666667,73.44444444,70.66666667,53,66.66666667,59.66666667,74,59.66666667,62.44444444,59.77777778,54.11111111,45.66666667,49.55555556,56,48.22222222,37.11111111,46.44444444,44.11111111,11.11111111,14.11111111,11.11111111,7.111111111,6.111111111
Sofiane Boufal,Lille,LIL,France Ligue 1,23,170.18,132,64.875,74.20833333,64.91666667,55.54166667,34.16666667,64.875,50.91666667,75.66666667,63.20833333,60.5,52.5,68.875,84.66666667,81.08333333,80.79166667,45.20833333,89.08333333,55.58333333,36.04166667,59.79166667,37.41666667,52.75,39,24,55.375,62.66666667,57.20833333,31.5,25.83333333,26.25,8.166666667,15.16666667,9.166666667,13.16666667,6.166666667
Adama Soumaoro,Lille,LIL,France Ligue 1,24,187.96,205,59.0625,68.125,48,32.125,57.4375,51.25,34.25,42.75,30.25,35.25,46.0625,41.8125,52.5625,58,45.5625,52.8125,54.875,45.0625,61.8125,53.6875,81.875,33.25,60,56.5,23.0625,25.25,39.25,62.4375,63.375,61,5.25,9.25,7.25,15.25,13.25
Yaw Yeboah,Lille,LIL,France Ligue 1,19,170.18,139,63,76,35,66,55,49,56,63,46,37,43,64,79,79,73,60,78,66,62,52,40,53,42,13,67,52,62,17,23,14,7,13,13,11,6
Baptiste Guillaume,Lille,LIL,France Ligue 1,21,187.96,170,60.28571429,67.71428571,40.07142857,62.14285714,67.14285714,52.64285714,53.64285714,59.14285714,35.21428571,29.35714286,39.28571429,59.5,56.92857143,51.71428571,58.64285714,51.71428571,55.28571429,64.07142857,65.57142857,56.07142857,65.64285714,54.21428571,40.78571429,23.71428571,62.85714286,44.71428571,58.92857143,23.92857143,23.5,20.78571429,12.21428571,9.214285714,7.214285714,11.21428571,6.214285714
Jimmy Briand,Guingamp,GUI,France Ligue 1,31,182.88,176,75.57142857,78.46428571,71.67857143,75.07142857,74.67857143,70.96428571,81.85714286,75.17857143,70.03571429,50.82142857,65.96428571,70.03571429,80.57142857,84.42857143,83.85714286,75.32142857,69.5,76.35714286,80.82142857,77.46428571,73.42857143,68.89285714,63.82142857,49.10714286,76.14285714,73.71428571,71.75,46.35714286,45.57142857,39.35714286,10.71428571,8.464285714,20.03571429,8.357142857,11.39285714
Karim Azamoum,Troyes,TRO,France Ligue 1,26,177.8,163,60.66666667,65.58333333,62.91666667,49.91666667,36.91666667,67.25,43.91666667,55.33333333,55.75,53.75,67.33333333,64.33333333,62.75,63.41666667,66.75,65.33333333,74.66666667,55.91666667,59.25,58,68,57.33333333,56.91666667,56.58333333,48.5,57,55.91666667,35.91666667,54.33333333,43.91666667,9.25,11.25,13.25,8.25,6.25
Andy Delort,Caen,CAE,France Ligue 1,25,182.88,181,66.89285714,74.17857143,57.53571429,68.53571429,59.32142857,57.03571429,69.10714286,71.53571429,35.92857143,55.14285714,46.42857143,67,74.39285714,69.89285714,72.28571429,58.10714286,56.71428571,66.75,54.35714286,71,73.17857143,62.21428571,54.10714286,23.85714286,70.39285714,54.89285714,61.17857143,22.35714286,22.35714286,22.92857143,8.785714286,13.92857143,11,8.357142857,11.14285714
Jordan Leborgne,Caen,CAE,France Ligue 1,21,172.72,139,59.6,73.6,54.6,49.4,53.4,70,55.4,65.4,61.4,56.4,73,62.4,58.2,57.8,65,53.4,80,62.4,58,40,42.8,48.4,49.6,36.6,52.6,58.2,54.4,49.8,51.8,58.4,9,12,9,12,9
Gregory van der Wiel,Paris Saint Germain,PSG,France Ligue 1,28,180.34,152,73.14285714,79.71428571,72.47619048,58.42857143,62.57142857,69.23809524,62.23809524,71.38095238,54.14285714,30.19047619,65.33333333,72.28571429,80.57142857,79.38095238,76.85714286,74.38095238,71.14285714,65.28571429,79.47619048,79.0952381,69.85714286,59.61904762,72.14285714,67.76190476,68.76190476,69.57142857,49.52380952,73.19047619,73.47619048,75.71428571,7.571428571,16.14285714,21.42857143,9.714285714,10.42857143
Ricardo Pereira,Nice,NIC,France Ligue 1,23,175.26,154,69.13636364,77.81818182,66.09090909,66.22727273,63.63636364,65.54545455,51,73.13636364,70.40909091,46.40909091,56.81818182,71.36363636,83.54545455,79.22727273,79.81818182,65.31818182,76.22727273,68.5,76,68.45454545,42,64.04545455,50.90909091,55.45454545,69.86363636,61.5,64.31818182,42.77272727,46.81818182,40.27272727,15.31818182,11.31818182,14.31818182,10.31818182,10.31818182
Adam Ounas,Bordeaux,BOR,France Ligue 1,20,172.72,141,64.63636364,80.90909091,61.54545455,62.36363636,51,64,58.09090909,73,63.54545455,59.45454545,62.36363636,64.54545455,77.72727273,76,76,60,81,64.90909091,53,66,39,59.27272727,50.63636364,44,58.09090909,60.36363636,56.18181818,44,54,47,8,6,8,7,12
Abdoulaye Diallo,Rennes,REN,France Ligue 1,24,187.96,174,65.26315789,75.05263158,17.42105263,17.15789474,18.21052632,34.52631579,21.31578947,19,18.31578947,17.05263158,26.68421053,25.10526316,42,33.68421053,57,70.26315789,53.26315789,32.36842105,66,36.52631579,69.73684211,17.68421053,20.84210526,24,16.63157895,27.68421053,23.36842105,21.36842105,21.89473684,18.31578947,65,61.78947368,59.26315789,61.36842105,74.26315789
Valentin Vada,Bordeaux,BOR,France Ligue 1,20,175.26,152,62.08333333,78,56.58333333,56.75,48,64.5,53.58333333,64.75,58.66666667,61.41666667,62.58333333,65.16666667,67.75,66.58333333,70.83333333,58.08333333,75,59,54.41666667,54.83333333,58.66666667,54.66666667,61.83333333,43.91666667,60.16666667,63.91666667,59.41666667,44.41666667,40.91666667,35.33333333,7.416666667,12.41666667,14.41666667,15.41666667,5.416666667
Khalid Boutaib,GFC Ajaccio,GAJ,France Ligue 1,29,190.5,170,62.63636364,63.45454545,34.81818182,62.45454545,71.72727273,53.72727273,61.18181818,59.72727273,35,27.72727273,50.72727273,71.72727273,58.09090909,58.54545455,60.27272727,53,51.36363636,64.72727273,69,64,76.63636364,62.90909091,56.45454545,23.27272727,57.09090909,49.63636364,61,23.63636364,24.54545455,24.09090909,12.45454545,11.45454545,9.454545455,9.454545455,6.454545455
Dorian Caddy,Nice,NIC,France Ligue 1,21,185.42,187,63.42857143,73.42857143,40,67,63,53.28571429,60,59,62,50,41.71428571,58.85714286,66,71,69,60,50,67,66.85714286,60,80,62,59,14,60,53.42857143,74,14,20,21,14,12,8,6,14
